selection_id,edition_id,reference_normalized,response_text,stanzas_text,source_url,source_edition,territory,coverage_status,missing_reason,raw_sha256,normalized_sha256
ex15_1bc_2_3_4_5_6,local_rsvce,"ex15:1bc-2,3-4,5-6",Let us sing to the Lord; he has covered himself in glory.,"Then Moses and the people of Israel sang this song to the LORD, saying, ""I will sing to the LORD, for he has triumphed gloriously; the horse and his rider he has thrown into the sea. The LORD is my strength and my song, and he has become my salvation; this is my God, and I will praise him, my father's God, and I will exalt him.

The LORD is a man of war; the LORD is his name. ""Pharaoh's chariots and his host he cast into the sea; and his picked officers are sunk in the Red Sea.

The floods cover them; they went down into the depths like a stone. Thy right hand, O LORD, glorious in power, thy right hand, O LORD, shatters the enemy.",repo://assets/rsvce.db,,WORLD,complete,,899f59cfc20a54cdd327f7e6ae3ac39fa8c7b0040757ab0a67a3f047a0247043,2a9e73f0801da39b948dcc3c3fd63d4fe72f5e985c9bf3f86145dd68c1595d72
ex15_7ab_8_9_10_12_17,local_nabre,"ex15:7ab-8,9,10+12,17",Let us sing to the Lord;,"In your great majesty you overthrew your adversaries; you loosed your wrath to consume them like stubble. At the blast of your nostrils the waters piled up, the flowing waters stood like a mound, the flood waters foamed in the midst of the sea.

The enemy boasted, “I will pursue and overtake them; I will divide the spoils and have my fill of them; I will draw my sword; my hand will despoil them!”

When you blew with your breath, the sea covered them; like lead they sank in the mighty waters. when you stretched out your right hand, the earth swallowed them!

You brought them in, you planted them on the mountain that is your own— The place you made the base of your throne, LORD, the sanctuary, LORD, your hands established.",repo://assets/nabre.db,,WORLD,complete,,c727236ee716a0f55facf42e129eb4726f03e1724994a021ff242d4fb18a648e,c736170bc40d8ee8324988d7f7f48c455c09d159658b6a8539deb24cdd6c7b1c
ex15_7ab_8_9_10_12_17,local_rsvce,"ex15:7ab-8,9,10+12,17",Let us sing to the Lord;,"In the greatness of thy majesty thou overthrowest thy adversaries; thou sendest forth thy fury, it consumes them like stubble. At the blast of thy nostrils the waters piled up, the floods stood up in a heap; the deeps congealed in the heart of the sea.

The enemy said, 'I will pursue, I will overtake, I will divide the spoil, my desire shall have its fill of them. I will draw my sword, my hand shall destroy them.'

Thou didst blow with thy wind, the sea covered them; they sank as lead in the mighty waters. Thou didst stretch out thy right hand, the earth swallowed them.

Thou wilt bring them in, and plant them on thy own mountain, the place, O LORD, which thou hast made for thy abode, the sanctuary, O LORD, which thy hands have established.",repo://assets/rsvce.db,,WORLD,complete,,217774ddf9a9b6e97f14ccc3741a0987e223577e081a0c53fc6f2ce963fc3dbb,de176510af9468e8ad6f1502883fb0167e8915a4bad304536407a483f46f7583
isa12_2_3_4_5_6,local_nabre,"isa12:2-3,4,5-6",(6) Cry out with joy and gladness:,"For the LORD is my strength and my might, and he has been my salvation. With joy you will draw water from the fountains of salvation,

And you will say on that day: give thanks to the LORD, acclaim his name; Among the nations make known his deeds, proclaim how exalted is his name.

Sing praise to the LORD for he has done glorious things; let this be known throughout all the earth. Shout with exultation, City of Zion, for great in your midst is the Holy One of Israel!",repo://assets/nabre.db,,WORLD,complete,,ae9ad28b3e48beb4192eca6ab24a9ff9f2d36281e94eac3d6b2a44a41a9463ad,be928f330b1120200126af10b909c4dd405855cbf6bbc25eea5a3aa8a5a545a4
isa12_2_3_4_5_6,local_rsvce,"isa12:2-3,4,5-6",(6) Cry out with joy and gladness:,"""Behold, God is my salvation; I will trust, and will not be afraid; for the LORD GOD is my strength and my song, and he has become my salvation."" With joy you will draw water from the wells of salvation.

And you will say in that day: ""Give thanks to the LORD, call upon his name; make known his deeds among the nations, proclaim that his name is exalted.

""Sing praises to the LORD, for he has done gloriously; let this be known in all the earth. Shout, and sing for joy, O inhabitant of Zion, for great in your midst is the Holy One of Israel.""",repo://assets/rsvce.db,,WORLD,complete,,28b66dba62090567b7ad07cf99f47f21636cb6e8d3345cc6554a26ff180b99dd,ef6d6f4d2d25a16c95b18db623782022bdcaf65f956b6d96b7dc891d4d1f7468
isa12_2_3_4bcd_5_6,local_nabre,"isa12:2-3,4bcd,5-6",(3) You will draw water joyfully from the springs of salvation.,"For the LORD is my strength and my might, and he has been my salvation. With joy you will draw water from the fountains of salvation,

And you will say on that day: give thanks to the LORD, acclaim his name; Among the nations make known his deeds, proclaim how exalted is his name.

Sing praise to the LORD for he has done glorious things; let this be known throughout all the earth. Shout with exultation, City of Zion, for great in your midst is the Holy One of Israel!",repo://assets/nabre.db,,WORLD,complete,,945c4582d46f57731848b8036b55fef5f3776c4c7c9d3adaea53b5c364e6f9cf,138bfce0185f19d542f232668f16fb8d731305ebcba606d1e241f8fa20283965
isa12_2_3_4bcd_5_6,local_rsvce,"isa12:2-3,4bcd,5-6",(3) You will draw water joyfully from the springs of salvation.,"""Behold, God is my salvation; I will trust, and will not be afraid; for the LORD GOD is my strength and my song, and he has become my salvation."" With joy you will draw water from the wells of salvation.

And you will say in that day: ""Give thanks to the LORD, call upon his name; make known his deeds among the nations, proclaim that his name is exalted.

""Sing praises to the LORD, for he has done gloriously; let this be known in all the earth. Shout, and sing for joy, O inhabitant of Zion, for great in your midst is the Holy One of Israel.""",repo://assets/rsvce.db,,WORLD,complete,,7885ef557d247a779b9dabb65fa52ee98cbf24ddbed47242042a1f68ccacca4d,70e4c85caf1b8fadf4951ef3d183e686161e83fa34931d65192e90a9d9318219
isa12_2_3_4bcde_5_6,local_nabre,"isa12:2-3,4bcde,5-6",Your anger turned away and you comforted me.,"For the LORD is my strength and my might, and he has been my salvation. With joy you will draw water from the fountains of salvation,

And you will say on that day: give thanks to the LORD, acclaim his name; Among the nations make known his deeds, proclaim how exalted is his name.

Sing praise to the LORD for he has done glorious things; let this be known throughout all the earth. Shout with exultation, City of Zion, for great in your midst is the Holy One of Israel!",repo://assets/nabre.db,,WORLD,complete,,f7033639ed7110dba55df427d73ba04ebf2e1a923093d7078127c4ccab4c70e8,d8d60683c71cda7baff2b8d3923f957eb8ebfcd13856e154552736edc2cf6fc7
isa12_2_3_4bcde_5_6,local_rsvce,"isa12:2-3,4bcde,5-6",Your anger turned away and you comforted me.,"""Behold, God is my salvation; I will trust, and will not be afraid; for the LORD GOD is my strength and my song, and he has become my salvation."" With joy you will draw water from the wells of salvation.

And you will say in that day: ""Give thanks to the LORD, call upon his name; make known his deeds among the nations, proclaim that his name is exalted.

""Sing praises to the LORD, for he has done gloriously; let this be known in all the earth. Shout, and sing for joy, O inhabitant of Zion, for great in your midst is the Holy One of Israel.""",repo://assets/rsvce.db,,WORLD,complete,,cc2c298f02677b4bc279a180bf7c8ac38cbf0b21629c18f262d3717e3b21695b,a43e7c67d562317d39f876f57f6638143eceb106a335afbdc435c75cf566db05
isa12_2_6,local_nabre,isa12:2-6,With joy you will draw water from the wells of salvation.,"For the LORD is my strength and my might, and he has been my salvation. With joy you will draw water from the fountains of salvation, And you will say on that day: give thanks to the LORD, acclaim his name; Among the nations make known his deeds, proclaim how exalted is his name. Sing praise to the LORD for he has done glorious things; let this be known throughout all the earth. Shout with exultation, City of Zion, for great in your midst is the Holy One of Israel!",repo://assets/nabre.db,,WORLD,complete,,af9f9b1a842f543c2feef2d7a6f3aa6f38a7f445360bcd1d68dc457f4f10f3a2,a03af53bc5b736cb2d9938f0be59e0ddbfa5a863132fe0abbb157ce71079779e
isa12_2_6,local_rsvce,isa12:2-6,With joy you will draw water from the wells of salvation.,"""Behold, God is my salvation; I will trust, and will not be afraid; for the LORD GOD is my strength and my song, and he has become my salvation."" With joy you will draw water from the wells of salvation. And you will say in that day: ""Give thanks to the LORD, call upon his name; make known his deeds among the nations, proclaim that his name is exalted. ""Sing praises to the LORD, for he has done gloriously; let this be known in all the earth. Shout, and sing for joy, O inhabitant of Zion, for great in your midst is the Holy One of Israel.""",repo://assets/rsvce.db,,WORLD,complete,,ee4663a2ab922b0469bc2294ce8b4a20e10eadef01ee4cf3eb18a33876438ff3,288dda42c57f42b6df1c6f262ef0cda6612de3ca0d6dcc8f00f5144623818f96
isa38_10_11_12abcd_16,local_nabre,"isa38:10,11,12abcd,16","O Lord, you have snatched my soul lest it perish.","In the noontime of life I said, I must depart! To the gates of Sheol I have been consigned for the rest of my years.

Nor look on any mortals among those who dwell in the world.

My dwelling, like a shepherd’s tent, is struck down and borne away from me; You have folded up my life, like a weaver who severs me from the last thread. From morning to night you make an end of me;

You have given me health and restored my life!",repo://assets/nabre.db,,WORLD,complete,,7306a1374be4d37fec85ce07cb1c804f380b11f4fac6f13d2b1423056cb61f31,29cf0387d2803fabc6cf5d3bc5dfdbb7c554c6f84e3e4dd5ff70dd441bcbb420
isa38_10_11_12abcd_16,local_rsvce,"isa38:10,11,12abcd,16","O Lord, you have snatched my soul lest it perish.","I said, In the noontide of my days I must depart; I am consigned to the gates of Sheol for the rest of my years.

I said, I shall not see the LORD in the land of the living; I shall look upon man no more among the inhabitants of the world.

My dwelling is plucked up and removed from me like a shepherd's tent; like a weaver I have rolled up my life; he cuts me off from the loom; from day to night thou dost bring me to an end;

O Lord, by these things men live, and in all these is the life of my spirit.  Oh, restore me to health and make me live!",repo://assets/rsvce.db,,WORLD,complete,,fbc994bbc687b3ba898270d7bd6d15af8690b84156d039f74198b7c36564a046,e7598136c2b91432bb80ccb7aa648a8b53b2429ffdddcdb5df4ffdf9d71e0235
jer31_10_11_12_13,local_nabre,"jer31:10,11-12,13","The Lord will guard us, as a shepherd guards his flock.","Hear the word of the LORD, you nations, proclaim it on distant coasts, and say: The One who scattered Israel, now gathers them; he guards them as a shepherd his flock.

The LORD shall ransom Jacob, he shall redeem him from a hand too strong for him. Shouting, they shall mount the heights of Zion, they shall come streaming to the LORD’s blessings: The grain, the wine, and the oil, flocks of sheep and cattle; They themselves shall be like watered gardens, never again neglected.

I will turn their mourning into joy, I will show them compassion and have them rejoice after their sorrows.",repo://assets/nabre.db,,WORLD,complete,,581e36a88bade9c9a4864a89cd72c409341111325a44e25719b0ee396c92ccad,8f8f5527bcdd80ae54d390ab4640cca43ffabb6dbd4b10f56a633aa15a34c393
jer31_10_11_12_13,local_rsvce,"jer31:10,11-12,13","The Lord will guard us, as a shepherd guards his flock.","""Hear the word of the LORD, O nations, and declare it in the coastlands afar off; say, 'He who scattered Israel will gather him, and  will keep him as a shepherd keeps his flock.'

For the LORD has ransomed Jacob, and has redeemed him from hands too strong for him. They shall come and sing aloud on the height of Zion, and they shall be  radiant over the goodness of the LORD, over the grain, the wine, and the oil, and over the young of the flock and the herd; their life shall  be like a watered garden, and they shall languish no more.

Then shall the maidens rejoice in the dance, and the young men and the old shall be merry. I will turn their mourning into joy, I will comfort  them, and give them gladness for sorrow.",repo://assets/rsvce.db,,WORLD,complete,,e547e8ad51d02a09639b609e0cc7383f1e3b039085e565eb848f33c87c6fc6c6,d952bdbee38cb19a47e87e251e6961ea40dda32d8679a43e693647fdc68c6640
jer31_10_11_12ab_13,local_nabre,"jer31:10,11-12ab,13","The Lord will keep us, as a shepherd keeps his flock.","Hear the word of the LORD, you nations, proclaim it on distant coasts, and say: The One who scattered Israel, now gathers them; he guards them as a shepherd his flock.

The LORD shall ransom Jacob, he shall redeem him from a hand too strong for him. Shouting, they shall mount the heights of Zion, they shall come streaming to the LORD’s blessings: The grain, the wine, and the oil, flocks of sheep and cattle; They themselves shall be like watered gardens, never again neglected.

I will turn their mourning into joy, I will show them compassion and have them rejoice after their sorrows.",repo://assets/nabre.db,,WORLD,complete,,703e95259fff9a9e1d95cf1b34e5870c7ecfa64cce32217edbf8f0900951f4ff,1c3b4477b704a166717e2e082f1f142679ef270506ca5027153df48d93754775
